file,name,fanIn,fanOut,informationMetric,id
"lib/supabase/server.ts","createClient",10,0,0,"lib/supabase/server.ts#createClient:89-716"
"lib/supabase/server.ts","getAll",0,0,0,"lib/supabase/server.ts#getAll:296-357"
"lib/supabase/server.ts","setAll",0,0,0,"lib/supabase/server.ts#setAll:358-701"
"lib/supabase/server.ts","anonymous",0,0,0,"lib/supabase/server.ts#anonymous:433-500"
"app/api/quizzes/[id]/publish/route.ts","POST",0,1,0,"app/api/quizzes/[id]/publish/route.ts#POST:113-2148"
"app/api/quizzes/[id]/route.ts","GET",0,1,0,"app/api/quizzes/[id]/route.ts#GET:113-1448"
"app/auth/callback/route.ts","GET",0,1,0,"app/auth/callback/route.ts#GET:95-551"
"lib/supabase/client.ts","createClient",8,0,0,"lib/supabase/client.ts#createClient:51-199"
"lib/utils.ts","cn",229,0,0,"lib/utils.ts#cn:85-165"
"components/ui/button.tsx","Button",0,1,0,"components/ui/button.tsx#Button:1734-2107"
"components/ui/card.tsx","Card",0,1,0,"components/ui/card.tsx#Card:64-350"
"components/ui/card.tsx","CardHeader",0,1,0,"components/ui/card.tsx#CardHeader:350-720"
"components/ui/card.tsx","CardTitle",0,1,0,"components/ui/card.tsx#CardTitle:720-937"
"components/ui/card.tsx","CardDescription",0,1,0,"components/ui/card.tsx#CardDescription:937-1169"
"components/ui/card.tsx","CardAction",0,1,0,"components/ui/card.tsx#CardAction:1169-1449"
"components/ui/card.tsx","CardContent",0,1,0,"components/ui/card.tsx#CardContent:1449-1648"
"components/ui/card.tsx","CardFooter",0,1,0,"components/ui/card.tsx#CardFooter:1648-1880"
"components/ui/input.tsx","Input",0,1,0,"components/ui/input.tsx#Input:64-944"
"components/ui/label.tsx","Label",0,1,0,"components/ui/label.tsx#Label:134-593"
"app/auth/login/page.tsx","LoginPage",0,0,0,"app/auth/login/page.tsx#LoginPage:440-3416"
"app/auth/login/page.tsx","handleLogin",0,1,0,"app/auth/login/page.tsx#handleLogin:729-1192"
"app/auth/login/page.tsx","anonymous",0,0,0,"app/auth/login/page.tsx#anonymous:2255-2286"
"app/auth/login/page.tsx","anonymous",0,0,0,"app/auth/login/page.tsx#anonymous:2629-2663"
"app/auth/sign-up/page.tsx","SignUpPage",0,0,0,"app/auth/sign-up/page.tsx#SignUpPage:441-5432"
"app/auth/sign-up/page.tsx","handleSignUp",0,1,0,"app/auth/sign-up/page.tsx#handleSignUp:907-1692"
"app/auth/sign-up/page.tsx","anonymous",0,0,0,"app/auth/sign-up/page.tsx#anonymous:2741-2775"
"app/auth/sign-up/page.tsx","anonymous",0,0,0,"app/auth/sign-up/page.tsx#anonymous:3154-3185"
"app/auth/sign-up/page.tsx","anonymous",0,0,0,"app/auth/sign-up/page.tsx#anonymous:3769-3824"
"app/auth/sign-up/page.tsx","anonymous",0,0,0,"app/auth/sign-up/page.tsx#anonymous:4316-4350"
"app/auth/sign-up/page.tsx","anonymous",0,0,0,"app/auth/sign-up/page.tsx#anonymous:4718-4758"
"app/auth/sign-up-success/page.tsx","SignUpSuccessPage",0,0,0,"app/auth/sign-up-success/page.tsx#SignUpSuccessPage:187-1053"
"app/layout.tsx","RootLayout",0,0,0,"app/layout.tsx#RootLayout:380-632"
"app/page.tsx","Home",0,1,0,"app/page.tsx#Home:95-526"
"components/ui/tabs.tsx","Tabs",0,1,0,"components/ui/tabs.tsx#Tabs:132-370"
"components/ui/tabs.tsx","TabsList",0,1,0,"components/ui/tabs.tsx#TabsList:370-722"
"components/ui/tabs.tsx","TabsTrigger",0,1,0,"components/ui/tabs.tsx#TabsTrigger:722-1658"
"components/ui/tabs.tsx","TabsContent",0,1,0,"components/ui/tabs.tsx#TabsContent:1658-1917"
"components/student/available-quizzes.tsx","AvailableQuizzes",0,0,0,"components/student/available-quizzes.tsx#AvailableQuizzes:367-2255"
"components/student/available-quizzes.tsx","anonymous",0,0,0,"components/student/available-quizzes.tsx#anonymous:1133-2236"
"components/ui/badge.tsx","Badge",0,1,0,"components/ui/badge.tsx#Badge:1253-1598"
"components/student/previous-attempts.tsx","PreviousAttempts",0,0,0,"components/student/previous-attempts.tsx#PreviousAttempts:303-2723"
"components/student/previous-attempts.tsx","anonymous",0,0,0,"components/student/previous-attempts.tsx#anonymous:993-2704"
"components/student/dashboard-content.tsx","StudentDashboardContent",0,1,0,"components/student/dashboard-content.tsx#StudentDashboardContent:854-7147"
"components/student/dashboard-content.tsx","anonymous",0,0,0,"components/student/dashboard-content.tsx#anonymous:1242-1290"
"components/student/dashboard-content.tsx","loadQuizzes",0,0,0,"components/student/dashboard-content.tsx#loadQuizzes:1318-2210"
"components/student/dashboard-content.tsx","anonymous",0,0,0,"components/student/dashboard-content.tsx#anonymous:1756-2086"
"components/student/dashboard-content.tsx","loadAttempts",0,0,0,"components/student/dashboard-content.tsx#loadAttempts:2234-3490"
"components/student/dashboard-content.tsx","anonymous",0,0,0,"components/student/dashboard-content.tsx#anonymous:2675-2942"
"components/student/dashboard-content.tsx","anonymous",0,0,0,"components/student/dashboard-content.tsx#anonymous:3085-3135"
"components/student/dashboard-content.tsx","anonymous",0,0,0,"components/student/dashboard-content.tsx#anonymous:3271-3294"
"components/student/dashboard-content.tsx","handleLogout",0,0,0,"components/student/dashboard-content.tsx#handleLogout:3514-3597"
"components/student/dashboard-content.tsx","anonymous",0,0,0,"components/student/dashboard-content.tsx#anonymous:6633-6672"
"app/student/dashboard/page.tsx","StudentDashboard",0,1,0,"app/student/dashboard/page.tsx#StudentDashboard:176-698"
"app/student/join-quiz/page.tsx","JoinQuizPage",0,1,0,"app/student/join-quiz/page.tsx#JoinQuizPage:455-3301"
"app/student/join-quiz/page.tsx","handleJoin",0,0,0,"app/student/join-quiz/page.tsx#handleJoin:739-1421"
"app/student/join-quiz/page.tsx","anonymous",0,0,0,"app/student/join-quiz/page.tsx#anonymous:1682-1701"
"app/student/join-quiz/page.tsx","anonymous",0,0,0,"app/student/join-quiz/page.tsx#anonymous:2726-2774"
"components/ui/radio-group.tsx","RadioGroup",0,1,0,"components/ui/radio-group.tsx#RadioGroup:187-441"
"components/ui/radio-group.tsx","RadioGroupItem",0,1,0,"components/ui/radio-group.tsx#RadioGroupItem:441-1427"
"components/ui/textarea.tsx","Textarea",0,1,0,"components/ui/textarea.tsx#Textarea:64-738"
"components/ui/alert-dialog.tsx","AlertDialog",0,0,0,"components/ui/alert-dialog.tsx#AlertDialog:203-376"
"components/ui/alert-dialog.tsx","AlertDialogTrigger",0,0,0,"components/ui/alert-dialog.tsx#AlertDialogTrigger:376-580"
"components/ui/alert-dialog.tsx","AlertDialogPortal",0,0,0,"components/ui/alert-dialog.tsx#AlertDialogPortal:580-780"
"components/ui/alert-dialog.tsx","AlertDialogOverlay",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogOverlay:780-1224"
"components/ui/alert-dialog.tsx","AlertDialogContent",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogContent:1224-1975"
"components/ui/alert-dialog.tsx","AlertDialogHeader",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogHeader:1975-2231"
"components/ui/alert-dialog.tsx","AlertDialogFooter",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogFooter:2231-2522"
"components/ui/alert-dialog.tsx","AlertDialogTitle",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogTitle:2522-2804"
"components/ui/alert-dialog.tsx","AlertDialogDescription",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogDescription:2804-3118"
"components/ui/alert-dialog.tsx","AlertDialogAction",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogAction:3118-3359"
"components/ui/alert-dialog.tsx","AlertDialogCancel",0,1,0,"components/ui/alert-dialog.tsx#AlertDialogCancel:3359-3622"
"components/student/quiz-interface.tsx","QuizInterface",0,1,0,"components/student/quiz-interface.tsx#QuizInterface:1183-13143"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:1686-1895"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:1794-1845"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:1820-1838"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:1864-1891"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:1955-1994"
"components/student/quiz-interface.tsx","formatTime",0,0,0,"components/student/quiz-interface.tsx#formatTime:2063-2338"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:2381-2598"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:2435-2503"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:2524-2591"
"components/student/quiz-interface.tsx","handleSubmitQuiz",0,0,0,"components/student/quiz-interface.tsx#handleSubmitQuiz:2651-4661"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:3238-3271"
"components/student/quiz-interface.tsx","gradeAnswer",0,0,0,"components/student/quiz-interface.tsx#gradeAnswer:4684-6219"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:4982-5008"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:5299-5335"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:8506-8545"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:8578-9003"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:10253-10294"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:10738-11325"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:10826-10855"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:11455-11513"
"components/student/quiz-interface.tsx","anonymous",0,0,0,"components/student/quiz-interface.tsx#anonymous:11729-11806"
"app/student/quiz/[id]/page.tsx","QuizPage",0,1,0,"app/student/quiz/[id]/page.tsx#QuizPage:163-1288"
"components/student/quiz-results.tsx","QuizResults",0,0,0,"components/student/quiz-results.tsx#QuizResults:818-6803"
"components/student/quiz-results.tsx","getAnswerDisplayText",0,0,0,"components/student/quiz-results.tsx#getAnswerDisplayText:1292-1868"
"components/student/quiz-results.tsx","anonymous",0,0,0,"components/student/quiz-results.tsx#anonymous:1530-1563"
"components/student/quiz-results.tsx","getCorrectAnswerDisplayText",0,0,0,"components/student/quiz-results.tsx#getCorrectAnswerDisplayText:1907-2832"
"components/student/quiz-results.tsx","anonymous",0,0,0,"components/student/quiz-results.tsx#anonymous:2139-2182"
"components/student/quiz-results.tsx","anonymous",0,0,0,"components/student/quiz-results.tsx#anonymous:2358-2469"
"components/student/quiz-results.tsx","anonymous",0,0,0,"components/student/quiz-results.tsx#anonymous:4092-4111"
"components/student/quiz-results.tsx","anonymous",0,0,0,"components/student/quiz-results.tsx#anonymous:4273-4292"
"components/student/quiz-results.tsx","anonymous",0,0,0,"components/student/quiz-results.tsx#anonymous:5012-6349"
"app/student/quiz/[id]/results/page.tsx","ResultsPage",0,1,0,"app/student/quiz/[id]/results/page.tsx#ResultsPage:159-1444"
"components/teacher/quiz-list.tsx","QuizList",0,0,0,"components/teacher/quiz-list.tsx#QuizList:466-3208"
"components/teacher/quiz-list.tsx","anonymous",0,0,0,"components/teacher/quiz-list.tsx#anonymous:1220-3189"
"components/ui/select.tsx","Select",0,0,0,"components/ui/select.tsx#Select:209-361"
"components/ui/select.tsx","SelectGroup",0,0,0,"components/ui/select.tsx#SelectGroup:361-526"
"components/ui/select.tsx","SelectValue",0,0,0,"components/ui/select.tsx#SelectValue:526-691"
"components/ui/select.tsx","SelectTrigger",0,1,0,"components/ui/select.tsx#SelectTrigger:691-2035"
"components/ui/select.tsx","SelectContent",0,1,0,"components/ui/select.tsx#SelectContent:2035-3593"
"components/ui/select.tsx","SelectLabel",0,1,0,"components/ui/select.tsx#SelectLabel:3593-3874"
"components/ui/select.tsx","SelectItem",0,1,0,"components/ui/select.tsx#SelectItem:3874-4891"
"components/ui/select.tsx","SelectSeparator",0,1,0,"components/ui/select.tsx#SelectSeparator:4891-5192"
"components/ui/select.tsx","SelectScrollUpButton",0,1,0,"components/ui/select.tsx#SelectScrollUpButton:5192-5627"
"components/ui/select.tsx","SelectScrollDownButton",0,1,0,"components/ui/select.tsx#SelectScrollDownButton:5627-6074"
"components/teacher/question-editor.tsx","QuestionEditor",0,0,0,"components/teacher/question-editor.tsx#QuestionEditor:1002-9472"
"components/teacher/question-editor.tsx","handleSave",0,0,0,"components/teacher/question-editor.tsx#handleSave:1576-2310"
"components/teacher/question-editor.tsx","handleAddOption",0,0,0,"components/teacher/question-editor.tsx#handleAddOption:2337-2524"
"components/teacher/question-editor.tsx","handleUpdateOption",0,0,0,"components/teacher/question-editor.tsx#handleUpdateOption:2554-2757"
"components/teacher/question-editor.tsx","handleRemoveOption",0,0,0,"components/teacher/question-editor.tsx#handleRemoveOption:2787-2866"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:2839-2860"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:2968-2993"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:3769-3867"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:4555-4582"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:5093-5131"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:6246-6278"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:6620-7732"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:6812-6860"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:7127-7160"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:7467-7498"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:8250-8280"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:8501-8532"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:8961-9000"
"components/teacher/question-editor.tsx","anonymous",0,0,0,"components/teacher/question-editor.tsx#anonymous:9299-9325"
"components/teacher/create-quiz-modal.tsx","CreateQuizModal",0,1,0,"components/teacher/create-quiz-modal.tsx#CreateQuizModal:879-9409"
"components/teacher/create-quiz-modal.tsx","handleAddQuestion",0,0,0,"components/teacher/create-quiz-modal.tsx#handleAddQuestion:1450-1906"
"components/teacher/create-quiz-modal.tsx","handleUpdateQuestion",0,0,0,"components/teacher/create-quiz-modal.tsx#handleUpdateQuestion:1938-2067"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:2003-2061"
"components/teacher/create-quiz-modal.tsx","handleDeleteQuestion",0,0,0,"components/teacher/create-quiz-modal.tsx#handleDeleteQuestion:2099-2192"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:2160-2186"
"components/teacher/create-quiz-modal.tsx","handleCreate",0,0,0,"components/teacher/create-quiz-modal.tsx#handleCreate:2216-5317"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:3739-3770"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:3789-3946"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:4458-4501"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:4653-4699"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:6601-6632"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:6997-7034"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:7418-7452"
"components/teacher/create-quiz-modal.tsx","anonymous",0,0,0,"components/teacher/create-quiz-modal.tsx#anonymous:8116-8472"
"components/teacher/dashboard-content.tsx","TeacherDashboardContent",0,1,0,"components/teacher/dashboard-content.tsx#TeacherDashboardContent:783-11286"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:1147-1196"
"components/teacher/dashboard-content.tsx","loadQuizzes",0,0,0,"components/teacher/dashboard-content.tsx#loadQuizzes:1224-2190"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:1673-2026"
"components/teacher/dashboard-content.tsx","loadAnalytics",0,0,0,"components/teacher/dashboard-content.tsx#loadAnalytics:2215-2911"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:2705-2769"
"components/teacher/dashboard-content.tsx","handleLogout",0,0,0,"components/teacher/dashboard-content.tsx#handleLogout:2935-3018"
"components/teacher/dashboard-content.tsx","handleQuizCreated",0,0,0,"components/teacher/dashboard-content.tsx#handleQuizCreated:3047-3107"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:5288-5318"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:6336-6357"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:8746-8799"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:9961-10807"
"components/teacher/dashboard-content.tsx","anonymous",0,0,0,"components/teacher/dashboard-content.tsx#anonymous:11181-11212"
"app/teacher/dashboard/page.tsx","TeacherDashboard",0,1,0,"app/teacher/dashboard/page.tsx#TeacherDashboard:176-699"
"components/teacher/quiz-analytics.tsx","QuizAnalytics",0,0,0,"components/teacher/quiz-analytics.tsx#QuizAnalytics:1037-12672"
"components/teacher/quiz-analytics.tsx","anonymous",0,0,0,"components/teacher/quiz-analytics.tsx#anonymous:1125-3668"
"components/teacher/quiz-analytics.tsx","anonymous",0,0,0,"components/teacher/quiz-analytics.tsx#anonymous:1521-1560"
"components/teacher/quiz-analytics.tsx","anonymous",0,0,0,"components/teacher/quiz-analytics.tsx#anonymous:1612-1627"
